Kind,Name,File,SumCyclomatic,AvgEssential,MaxInheritanceTree,PercentLackOfCohesion,CountClassDerived,CountClassCoupled,CountDeclMethod,Essential,CountLineCode
Lambda Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorServiceTests.defersTasksWithIncompatibleLocksOnMultipleLevels.(lambda_expr_7),platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\ForkJoinPoolHierarchicalTestExecutorServiceTests.java,1,,,,,,,1,1
Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorServiceTests.exceptionsFromInvalidConfigurationAreNotSwallowed,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\ForkJoinPoolHierarchicalTestExecutorServiceTests.java,3,,,,,,,1,11
Lambda Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorServiceTests.exceptionsFromInvalidConfigurationAreNotSwallowed.(lambda_expr_1),platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\ForkJoinPoolHierarchicalTestExecutorServiceTests.java,1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorServiceTests.exceptionsFromInvalidConfigurationAreNotSwallowed.(lambda_expr_2),platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\ForkJoinPoolHierarchicalTestExecutorServiceTests.java,1,,,,,,,1,5
Static Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorServiceTests.incompatibleLockCombinations,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\ForkJoinPoolHierarchicalTestExecutorServiceTests.java,1,,,,,,,1,38
Private Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorServiceTests.runWithAttemptedWorkStealing,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\ForkJoinPoolHierarchicalTestExecutorServiceTests.java,3,,,,,,,1,10
Lambda Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorServiceTests.runWithAttemptedWorkStealing.(lambda_expr_1),platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\ForkJoinPoolHierarchicalTestExecutorServiceTests.java,1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorServiceTests.runWithAttemptedWorkStealing.(lambda_expr_2),platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\ForkJoinPoolHierarchicalTestExecutorServiceTests.java,1,,,,,,,1,5
Private Method,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorServiceTests.withForkJoinPoolHierarchicalTestExecutorService,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\ForkJoinPoolHierarchicalTestExecutorServiceTests.java,1,,,,,,,1,9
Public Abstract Generic Class,org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestEngine.java,5,1,1,0,2,10,5,,26
Generic Parameter,org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.C,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestEngine.java,0,0,1,0,0,1,0,,
Public Constructor,org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.HierarchicalTestEngine,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestEngine.java,1,,,,,,,1,2
Protected Abstract Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.createExecutionContext,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestEngine.java,0,,,,,,,0,1
Protected Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.createExecutorService,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestEngine.java,1,,,,,,,1,4
Protected Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.createThrowableCollectorFactory,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestEngine.java,1,,,,,,,1,4
Public Final Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.execute,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestEngine.java,2,,,,,,,1,12
Generic Class,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutor.java,2,1,1,0,0,10,2,,23
Generic Parameter,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.C,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutor.java,0,0,1,0,0,1,0,,
Constructor,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.HierarchicalTestExecutor,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutor.java,1,,,,,,,1,7
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.execute,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutor.java,1,,,,,,,1,10
Public Interface,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorService,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorService.java,0,0,2,0,2,5,3,,12
Interface,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorService.TestTask,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorService.java,0,0,0,0,2,2,3,,5
Abstract Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorService.TestTask.execute,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorService.java,0,,,,,,,0,1
Abstract Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorService.TestTask.getExecutionMode,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorService.java,0,,,,,,,0,1
Abstract Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorService.TestTask.getResourceLock,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorService.java,0,,,,,,,0,1
Abstract Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorService.close,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorService.java,0,,,,,,,0,2
Abstract Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorService.invokeAll,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorService.java,0,,,,,,,0,1
Abstract Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorService.submit,junit-platform-engine\src\main\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorService.java,0,,,,,,,0,1
Class,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,37,1,1,17,0,46,28,,527
Private Static Class,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.MyContainer,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,2,1,2,0,0,3,2,,9
Constructor,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.MyContainer.MyContainer,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,3
Public Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.MyContainer.getType,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,4
Private Static Class,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.MyContainerAndTestTestCase,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,2,1,2,0,0,3,2,,10
Constructor,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.MyContainerAndTestTestCase.MyContainerAndTestTestCase,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,3
Public Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.MyContainerAndTestTestCase.getType,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,4
Private Static Class,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.MyEngineExecutionContext,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,0,0,1,0,0,0,0,,2
Private Static Class,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.MyLeaf,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,3,1,2,0,0,5,3,,14
Constructor,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.MyLeaf.MyLeaf,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,3
Public Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.MyLeaf.execute,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,5
Public Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.MyLeaf.getType,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,4
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.abortInChildContainerBeforeAll,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,22
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.abortInLeafExecute,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,19
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.abortInRootBeforeAll,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,19
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.canAbortExecutionOfDynamicChild,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,4,,,,,,,1,35
Lambda Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.canAbortExecutionOfDynamicChild.(lambda_expr_1),platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,6
Lambda Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.canAbortExecutionOfDynamicChild.(lambda_expr_2),platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,2,,,,,,,1,12
Private Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.createExecutor,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,6
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.dynamicTestDescriptorsMustNotDeclareExclusiveResources,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,19
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.emptyRootDescriptor,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,13
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.exceptionInAfterDoesNotHideEarlierException,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,18
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.exceptionInAfterIsReportedInsteadOfEarlierTestAbortedException,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,18
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.exceptionInCleanUp,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,19
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.exceptionInContainerAfterAllAndCleanUp,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,26
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.exceptionInContainerBeforeAll,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,19
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.exceptionInLeafExecute,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,19
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.exceptionInPrepare,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,15
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.exceptionInShouldBeSkipped,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,20
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.exceptionInShouldBeSkippedAndCleanUp,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,19
Private Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.execute,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,2,,,,,,,1,3
Lambda Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.execute.(lambda_expr_1),platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,1
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.executesDynamicTestDescriptors,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,26
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.executesDynamicTestDescriptorsUsingContainerAndTestType,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,2,,,,,,,1,37
Lambda Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.executesDynamicTestDescriptorsUsingContainerAndTestType.(lambda_expr_1),platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,3
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.executesDynamicTestDescriptorsWithCustomListener,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,2,,,,,,,1,17
Lambda Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.executesDynamicTestDescriptorsWithCustomListener.(lambda_expr_1),platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,1
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.init,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,4
Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.outOfMemoryErrorInLeafExecution,platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,2,,,,,,,1,9
Lambda Method,org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutorTests.outOfMemoryErrorInLeafExecution.(lambda_expr_1),platform-tests\src\test\java\org\junit\platform\engine\support\hierarchical\HierarchicalTestExecutorTests.java,1,,,,,,,1,1
